,"Heavy","2-theta","Intensity"
,"","37.660","0.03033"
,"","37.760","0.02895"
,"","37.860","0.02832"
,"","37.960","0.02876"
,"","38.060","0.02750"
,"","38.160","0.02819"
,"","38.260","0.02896"
,"","38.360","0.03036"
,"","38.460","0.02994"
,"","38.560","0.03101"
,"","38.660","0.03027"
,"","38.760","0.03069"
,"","38.860","0.03049"
,"","38.960","0.03106"
,"","39.060","0.03104"
,"","39.160","0.03156"
,"","39.260","0.03203"
,"","39.360","0.03167"
,"","39.460","0.03262"
,"","39.560","0.03213"
,"","39.660","0.03171"
,"","39.760","0.03272"
,"","39.860","0.03329"
,"","39.960","0.03328"
,"","40.060","0.03288"
,"","40.160","0.03350"
,"","40.260","0.03396"
,"","40.360","0.03395"
,"","40.460","0.03271"
,"","40.560","0.03099"
,"","40.660","0.02951"
,"","40.760","0.02722"
,"","40.860","0.02678"
,"","40.960","0.02650"
,"","41.060","0.02551"
,"","41.160","0.02510"
,"","41.260","0.02517"
,"","41.360","0.02587"
,"","41.460","0.02674"
,"","41.560","0.02616"
,"","41.660","0.02716"
,"","41.760","0.02817"
,"","41.860","0.02818"
,"","41.960","0.02881"
,"","42.060","0.02995"
,"","42.160","0.02924"
,"","42.260","0.02949"
,"","42.360","0.02787"
,"","42.460","0.02701"
,"","42.560","0.02592"
,"","42.660","0.02605"
,"","42.760","0.02560"
,"","42.860","0.02606"
,"","42.960","0.02630"
,"","43.060","0.02598"
,"","43.160","0.02612"
,"","43.260","0.02630"
,"","43.360","0.02581"
,"","43.460","0.02496"
,"","43.560","0.02411"
,"","43.660","0.02428"
,"","43.760","0.02444"
,"","43.860","0.02456"
,"","43.960","0.02514"
,"","44.060","0.02529"
,"","44.160","0.02439"
,"","44.260","0.02529"
,"","44.360","0.02521"
,"","44.460","0.02544"
,"","44.560","0.02508"
,"","44.660","0.02580"
,"","44.760","0.02586"
,"","44.860","0.02478"
,"","44.960","0.02479"
,"","45.060","0.02421"
,"","45.160","0.02418"
,"","45.260","0.02338"
,"","45.360","0.02253"
,"","45.460","0.02199"
,"","45.560","0.02135"
,"","45.660","0.02152"
,"","45.760","0.02226"
,"","45.860","0.02206"
,"","45.960","0.02135"
,"","46.060","0.02141"
,"","46.160","0.02232"
,"","46.260","0.02328"
,"","46.360","0.02384"
,"","46.460","0.02431"
,"","46.560","0.02559"
,"","46.660","0.02594"
,"","46.760","0.02551"
,"","46.860","0.02579"
,"","46.960","0.02537"
,"","47.060","0.02455"
,"","47.160","0.02416"
,"","47.260","0.02345"
,"","47.360","0.02395"
,"","47.460","0.02304"
,"","47.560","0.02207"
,"","47.660","0.02197"
,"","47.760","0.02115"
,"","47.860","0.01970"
,"","47.960","0.01905"
,"","48.060","0.01944"
,"","48.160","0.01920"
,"","48.260","0.01879"
,"","48.360","0.01890"
,"","48.460","0.01897"
,"","48.560","0.01947"
,"","48.660","0.01778"
,"","48.760","0.01726"
,"","48.860","0.01736"
,"","48.960","0.01641"
,"","49.060","0.01619"
,"","49.160","0.01644"
,"","49.260","0.01816"
,"","49.360","0.01861"
,"","49.460","0.01916"
,"","49.560","0.02021"
,"","49.660","0.02076"
,"","49.760","0.02135"
,"","49.860","0.02197"
,"","49.960","0.02264"
,"","50.060","0.02335"
,"","50.160","0.02410"
,"","50.260","0.02488"
,"","50.360","0.02571"
,"","50.460","0.02658"
,"","50.560","0.02749"
